,Unnamed: 0,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData mean NfUnfilled,MagpieData minimum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData mean GSmagmom,MagpieData maximum SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,label,distance
1713,1713,0.0,Ho5 Ge10 Rh4,32.0,67.0,32.0,79.0,46.0,62.68421052631579,17.17451523545706,79.0,92.29032,103.29861052631578,32.43774182825484,1211.4,2237.0,1025.6,1568.2631578947369,375.6454293628808,1211.4,3.0,11.0,10.052631578947368,4.1551246537396125,2.0,0.775623268698061,120.0,192.0,72.0,143.57894736842104,25.484764542936283,120.0,1.23,2.28,1.861578947368421,0.3324099722991688,2.01,1.0,1.7894736842105263,1.0526315789473684,0.9972299168975068,2.0,0.0,10.0,10.0,6.947368421052632,3.656509695290858,10.0,11.0,2.894736842105264,9.0,14.0,5.0,12.68421052631579,1.551246537396122,14.0,1.0,0.2105263157894736,4.0,4.0,2.1052631578947367,1.9944598337950137,4.0,2.0,0.4210526315789473,3.0,0.7894736842105263,3.0,1.0,3.526315789473684,0.4986149584487534,4.0,13.64,17.0933333333,23.067192982447366,4.034810710975068,23.005,0.383,0.201578947368421,0.383,0.0,0.0,225.0,216.8421052631579,12.022160664819946,399,4.113802875808794
1714,1714,0.0,Ho5 Si4,14.0,67.0,67.0,78.0,45.0,53.0,22.22222222222222,33.0,136.84482,104.11039999999998,67.57768888888889,1687.0,1747.0,60.0,1720.3333333333333,29.62962962962964,1747.0,3.0,11.0,7.888888888888889,5.432098765432098,3.0,1.4814814814814814,111.0,192.0,81.0,156.0,40.0,192.0,1.23,1.9,1.5277777777777777,0.3308641975308641,1.23,2.0,2.0,0.8888888888888888,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.111111111111111,4.0,13.0,9.0,9.0,4.444444444444445,13.0,0.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,0.0,0.0,0.0,3.0,1.6666666666666667,3.0,1.0,3.4444444444444446,0.4938271604938272,3.0,20.44,10.293333333299998,26.158518518500003,5.083127571999999,30.7333333333,0.773,0.3435555555555555,0.0,0.0,0.0,227.0,208.66666666666663,16.296296296296294,397,2.0068829223410263
1715,1715,0.0,Ho1 Al1 Au2,13.0,79.0,79.0,73.0,40.0,59.5,13.25,66.0,169.9850304,146.46124915,59.739855275,933.47,1747.0,813.53,1338.7825,204.10875000000004,1337.33,3.0,10.0,9.5,3.25,3.0,1.125,121.0,192.0,71.0,146.25,22.875,136.0,1.23,2.54,1.98,0.56,2.54,1.0,1.5,0.25,0.375,0.0,0.0,10.0,10.0,5.0,5.0,10.0,14.0,9.75,3.0,25.0,22.0,16.5,8.5,25.0,1.0,0.5,5.0,5.0,1.25,1.875,0.0,0.0,0.0,3.0,0.75,1.0,4.0,2.5,1.5,1.0,16.48,14.2533333333,20.153333333325,5.289999999987501,16.7,0.0,0.0,0.0,0.0,0.0,225.0,217.25,11.625,166,2.5304293931073656
1716,1716,0.0,Ho1 Al1 B14,5.0,67.0,5.0,73.0,40.0,69.625,4.578125,72.0,154.11932,21.4541161625,18.625453284375,933.47,2348.0,1414.53,2222.029375,220.44859375,2348.0,3.0,10.0,12.375,1.171875,4.0,0.546875,84.0,192.0,108.0,93.0625,15.859375,84.0,1.23,2.04,1.9625,0.1356249999999999,2.04,2.0,2.0,0.9375,0.1171875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.6875,3.0,13.0,10.0,3.625,1.171875,3.0,0.0,0.0,5.0,5.0,4.6875,0.5859375,5.0,0.0,0.0,3.0,0.1875,3.0,2.0,4.875,0.234375,5.0,7.1725,23.5608333333,9.226770833331251,3.594973958329688,7.1725,1.524,1.3335,1.524,0.0,0.0,225.0,171.4375,9.515625,462,1.7245772540517241
1717,1717,0.0,Ho1 B2 Rh3,5.0,67.0,45.0,72.0,39.0,59.0,8.666666666666666,59.0,154.11932,82.54480333333333,47.822535555555554,1747.0,2348.0,601.0,2192.333333333333,148.44444444444434,2237.0,3.0,10.0,9.333333333333334,2.4444444444444446,4.0,1.4444444444444444,84.0,192.0,108.0,131.0,31.33333333333333,142.0,1.23,2.28,2.025,0.2649999999999999,2.28,1.0,1.5,0.3333333333333333,0.4444444444444445,0.0,0.0,8.0,8.0,4.0,4.0,8.0,11.0,1.8333333333333333,3.0,13.0,10.0,7.666666666666667,3.111111111111111,9.0,1.0,0.5,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,2.0,1.0,3.0,0.5,3.0,2.0,3.6666666666666665,0.8888888888888888,3.0,7.1725,23.5608333333,14.33305555555,5.466759259249998,13.64,1.524,0.508,0.0,0.0,0.0,225.0,200.16666666666663,24.83333333333333,162,3.863485254731907
1718,1718,0.0,Ho1 B4,5.0,67.0,5.0,72.0,39.0,64.2,12.48,72.0,154.11932,41.634864,49.3181824,1747.0,2348.0,601.0,2227.8,192.31999999999988,2348.0,3.0,10.0,11.0,3.2,4.0,1.2799999999999998,84.0,192.0,108.0,105.6,34.559999999999995,84.0,1.23,2.04,1.878,0.2592,2.04,2.0,2.0,0.8,0.3199999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,3.0,13.0,10.0,5.0,3.2,3.0,0.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,0.0,3.0,0.6,3.0,2.0,4.6,0.6400000000000002,5.0,7.1725,23.5608333333,11.88466666666,7.539466666656,7.1725,1.524,1.2192,1.524,0.0,0.0,194.0,171.6,8.959999999999997,167,2.024036177157255
1719,1719,0.0,Ho1 C2,6.0,67.0,6.0,77.0,44.0,62.333333333333336,19.55555555555556,77.0,152.91962,62.98390666666666,67.96427555555556,1747.0,3823.0,2076.0,3131.0,922.6666666666666,3823.0,3.0,11.0,10.333333333333334,4.888888888888888,4.0,1.777777777777778,76.0,192.0,116.0,114.66666666666669,51.55555555555557,76.0,1.23,2.55,2.11,0.5866666666666666,2.55,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.6666666666666665,4.0,13.0,9.0,7.0,4.0,4.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,3.0,1.0,3.0,1.0,3.6666666666666665,0.4444444444444445,4.0,5.64,25.0933333333,14.004444444433332,11.152592592577776,5.64,4.496,2.9973333333333336,4.496,0.0,0.0,194.0,194.0,0.0,396,2.8397280891564325
1720,1720,0.0,Ho1 Cd1,48.0,67.0,48.0,70.0,37.0,51.5,18.5,33.0,52.51931999999999,138.67066,26.25966,594.22,1747.0,1152.78,1170.61,576.39,594.22,3.0,9.0,7.5,4.5,1.0,0.5,144.0,192.0,48.0,168.0,24.0,144.0,1.23,1.69,1.46,0.2299999999999999,1.23,2.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,11.0,5.5,12.0,13.0,1.0,12.5,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,3.0,1.5,1.5,0.0,19.495,11.238333333299998,25.11416666665,5.619166666649999,19.495,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,460,4.408228998069086
1721,1721,0.0,Ho1 Cd3,48.0,67.0,48.0,70.0,37.0,60.75,13.875,70.0,52.51931999999999,125.54083,19.694745,594.22,1747.0,1152.78,882.415,432.2925,594.22,3.0,9.0,9.75,3.375,1.0,0.375,144.0,192.0,48.0,156.0,18.0,144.0,1.23,1.69,1.5750000000000002,0.1724999999999998,1.69,2.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,7.5,3.75,10.0,11.0,2.75,12.0,13.0,1.0,12.25,0.375,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,3.0,0.75,1.125,0.0,19.495,11.238333333299998,22.304583333325,4.214374999987498,19.495,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,458,4.690948390011057
1722,1722,0.0,Ho1 Cd1 Cu4,29.0,67.0,29.0,70.0,37.0,59.833333333333336,8.944444444444443,64.0,101.38432,88.58755333333333,33.38873777777778,594.22,1747.0,1152.78,1295.3833333333334,233.721111111111,1357.77,3.0,9.0,9.833333333333334,2.277777777777777,2.0,0.6666666666666666,132.0,192.0,60.0,144.0,16.0,132.0,1.23,1.9,1.7533333333333332,0.1955555555555555,1.9,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,10.0,10.0,8.333333333333334,2.777777777777777,10.0,11.0,1.8333333333333333,11.0,13.0,2.0,11.5,0.6666666666666666,11.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,3.0,1.1666666666666667,0.6111111111111112,1.0,11.07,19.6633333333,15.751388888883334,6.241851851844444,11.07,0.0,0.0,0.0,0.0,0.0,225.0,214.66666666666663,13.77777777777778,171,3.042245747855095
1723,1723,0.0,Ho1 Co3,27.0,67.0,27.0,58.0,25.0,51.75,9.375,58.0,105.997125,85.43247625,39.74892187499999,1747.0,1768.0,21.0,1762.75,7.875,1768.0,3.0,6.0,7.5,2.25,2.0,0.75,126.0,192.0,66.0,142.5,24.75,126.0,1.23,1.88,1.7174999999999998,0.24375,1.88,2.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,5.25,2.625,7.0,11.0,2.75,9.0,13.0,4.0,10.0,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.25,3.0,0.75,3.0,0.0,3.0,0.0,3.0,10.245,20.4883333333,15.367083333325,7.6831249999875,10.245,0.0,0.0,0.0,1.5484712,1.1613534,194.0,194.0,0.0,164,3.1309293244511953
1724,1724,0.0,Ho1 Cu4 Pd1,29.0,67.0,29.0,64.0,31.0,58.5,8.5,64.0,101.38432,87.58905333333333,32.05740444444444,1357.77,1828.05,470.28,1501.0216666666663,191.00222222222217,1357.77,3.0,8.0,9.5,2.1666666666666665,2.0,0.6666666666666666,132.0,192.0,60.0,143.16666666666666,16.27777777777777,132.0,1.23,2.2,1.8383333333333336,0.2027777777777775,1.9,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,8.333333333333334,2.777777777777777,10.0,11.0,1.8333333333333333,10.0,13.0,3.0,11.166666666666666,0.6111111111111107,11.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,3.0,1.1666666666666667,0.6111111111111112,1.0,11.07,19.6633333333,14.903888888883332,5.276481481472221,11.07,0.0,0.0,0.0,0.0,0.0,225.0,219.8333333333333,8.611111111111105,171,3.8039003891848857
1725,1725,0.0,Ho1 Ge1,32.0,67.0,32.0,79.0,46.0,56.0,23.0,33.0,92.29032,118.78516,46.14516,1211.4,1747.0,535.5999999999999,1479.2,267.79999999999995,1211.4,3.0,11.0,8.5,5.5,2.0,1.0,120.0,192.0,72.0,156.0,36.0,120.0,1.23,2.01,1.62,0.3899999999999999,1.23,2.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,11.0,5.5,13.0,14.0,1.0,13.5,0.5,13.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,1.5,3.0,1.0,3.5,0.5,3.0,23.005,7.7283333333,26.86916666665,3.86416666665,23.005,0.383,0.1915,0.0,0.0,0.0,225.0,209.5,15.5,431,3.0595900744367204
1726,1726,0.0,Ho1 Ge1 Au1,32.0,79.0,32.0,79.0,46.0,59.333333333333336,17.555555555555554,33.0,124.326569,144.84562966666667,48.13708644444444,1211.4,1747.0,535.5999999999999,1431.91,210.06,1211.4,3.0,11.0,9.333333333333334,4.222222222222222,2.0,0.888888888888889,120.0,192.0,72.0,149.33333333333334,28.444444444444446,120.0,1.23,2.54,1.9266666666666663,0.4644444444444444,1.23,1.0,1.6666666666666667,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,14.0,8.333333333333334,13.0,25.0,12.0,17.333333333333332,5.111111111111111,13.0,1.0,0.3333333333333333,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.6666666666666665,1.1111111111111112,1.0,16.7,14.0333333333,23.47944444443333,4.83592592591111,16.7,0.383,0.1276666666666666,0.0,0.0,0.0,225.0,214.66666666666663,13.77777777777778,401,3.5921764935663676
1727,1727,0.0,Ho1 In1 Au2,49.0,79.0,79.0,75.0,42.0,60.0,13.5,66.0,82.148569,168.4203645,28.5462045,429.75,1747.0,1317.25,1212.8525,391.55125,1337.33,3.0,10.0,9.5,3.25,1.0,0.375,136.0,192.0,56.0,151.5,20.25,136.0,1.23,2.54,2.0225,0.5175000000000001,2.54,1.0,1.5,0.25,0.375,0.0,0.0,10.0,10.0,7.5,3.75,10.0,14.0,9.75,13.0,25.0,12.0,19.0,6.0,25.0,1.0,0.5,5.0,5.0,1.25,1.875,0.0,0.0,0.0,3.0,0.75,1.0,4.0,2.5,1.5,1.0,16.7,14.0333333333,22.098333333325,5.3983333333250005,16.7,0.0,0.0,0.0,0.0,0.0,225.0,195.75,29.25,401,4.501391130442098
1728,1728,0.0,Ho1 In1 Pt1,49.0,78.0,49.0,75.0,42.0,57.0,16.0,33.0,80.266,158.27743999999998,28.972960000000004,429.75,2041.4,1611.65,1406.05,650.8666666666667,429.75,3.0,10.0,8.666666666666666,3.777777777777778,1.0,0.4444444444444443,136.0,192.0,56.0,156.66666666666666,23.55555555555556,136.0,1.23,2.28,1.763333333333333,0.3555555555555556,1.23,1.0,1.6666666666666667,0.3333333333333333,0.4444444444444444,0.0,0.0,10.0,10.0,6.333333333333333,4.222222222222222,0.0,14.0,8.333333333333334,13.0,24.0,11.0,16.666666666666668,4.888888888888889,13.0,1.0,0.3333333333333333,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,1.0,0.3333333333333333,3.0,1.0,2.0,3.0,3.333333333333333,1.1111111111111112,2.0,15.02,15.7133333333,23.337777777766664,5.545185185177779,15.02,0.0,0.0,0.0,0.0,0.0,225.0,186.0,31.33333333333333,401,2.6720567244673603
1729,1729,0.0,Ho1 Mg2,12.0,67.0,12.0,68.0,35.0,56.333333333333336,15.555555555555555,68.0,140.62532,71.18010666666667,62.50014222222222,923.0,1747.0,824.0,1197.6666666666667,366.22222222222223,923.0,2.0,1.0,2.333333333333333,0.4444444444444445,3.0,1.3333333333333333,141.0,192.0,51.0,158.0,22.666666666666668,141.0,1.23,1.31,1.2833333333333334,0.0355555555555555,1.31,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.6666666666666665,2.0,13.0,11.0,5.666666666666667,4.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.3333333333333333,0.0,22.89,7.843333333299999,25.50444444443333,3.48592592591111,22.89,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,168,2.4724433452469774
1730,1730,0.0,Ho1 Mg1 Au2,12.0,79.0,79.0,68.0,35.0,58.25,12.625,66.0,172.661569,145.7921145,60.74355725,923.0,1747.0,824.0,1336.165,206.5825,1337.33,2.0,9.0,6.75,4.25,3.0,1.125,136.0,192.0,56.0,151.25,20.375,136.0,1.23,2.54,1.905,0.635,2.54,1.0,1.5,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,10.0,14.0,9.75,2.0,25.0,23.0,16.25,8.75,25.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,3.0,1.25,0.875,1.0,16.7,14.0333333333,21.755833333325,5.055833333325,16.7,0.0,0.0,0.0,0.0,0.0,225.0,209.5,15.5,169,2.6047602750795122
1731,1731,0.0,Ho1 Mg1 Zn2,12.0,67.0,30.0,69.0,36.0,59.75,13.375,69.0,140.62532,79.99883,42.465745,692.68,1747.0,1054.3200000000002,1013.84,366.58,692.68,2.0,10.0,7.25,4.75,3.0,0.875,122.0,192.0,70.0,144.25,23.875,122.0,1.23,1.65,1.46,0.1899999999999999,1.65,2.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,10.0,11.0,2.75,2.0,13.0,11.0,9.75,3.875,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,3.0,0.75,1.125,0.0,13.96,16.7733333333,20.385833333325,6.425833333325,13.96,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,60,3.855401631540766
1732,1732,0.0,Ho1 Mn12,25.0,67.0,25.0,52.0,19.0,50.53846153846154,2.6982248520710046,52.0,109.992275,63.39898923076923,15.620204733727808,1519.0,1747.0,228.0,1536.5384615384614,32.37869822485198,1519.0,3.0,4.0,6.6923076923076925,0.5680473372781063,2.0,0.2840236686390535,139.0,192.0,53.0,143.07692307692307,7.526627218934902,139.0,1.23,1.55,1.5253846153846156,0.0454437869822484,1.55,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,4.615384615384615,0.7100591715976334,5.0,11.0,0.8461538461538461,7.0,13.0,6.0,7.461538461538462,0.8520710059171599,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.615384615384615,3.0,0.2307692307692307,3.0,2.0,4.846153846153846,0.2840236686390535,5.0,10.4875862069,20.2457471264,12.044951370469231,2.87513568658935,10.4875862069,0.0,0.0,0.0,0.000310120689655,0.0002862652519892,217.0,215.23076923076923,3.266272189349116,217,3.3101563574773483
1733,1733,0.0,Ho1 Ni1 Ge1,28.0,67.0,28.0,79.0,46.0,57.66666666666666,16.444444444444446,33.0,106.23692,98.75457333333333,44.11716444444445,1211.4,1747.0,535.5999999999999,1562.1333333333332,233.82222222222225,1211.4,3.0,11.0,9.0,4.0,2.0,0.888888888888889,120.0,192.0,72.0,145.33333333333334,31.111111111111114,120.0,1.23,2.01,1.7166666666666666,0.3244444444444443,1.23,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,6.0,4.0,0.0,11.0,3.6666666666666665,10.0,14.0,4.0,12.333333333333334,1.5555555555555554,10.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,2.0,0.6666666666666666,3.0,1.0,2.0,2.0,3.0,0.6666666666666666,2.0,10.32,20.4133333333,21.352777777766665,7.355185185177778,10.32,0.383,0.1276666666666666,0.0,0.5953947,0.1984649,225.0,214.66666666666663,13.77777777777778,129,2.929515324355747
1734,1734,0.0,Ho1 Sb2,51.0,67.0,51.0,85.0,52.0,67.66666666666667,23.11111111111111,85.0,43.17031999999999,136.1501066666667,19.18680888888889,903.78,1747.0,843.22,1184.8533333333332,374.7644444444445,903.78,3.0,12.0,11.0,5.333333333333333,1.0,0.4444444444444443,139.0,192.0,53.0,156.66666666666666,23.55555555555556,139.0,1.23,2.05,1.7766666666666666,0.3644444444444443,2.05,2.0,2.0,2.0,1.3333333333333333,3.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,11.0,3.6666666666666665,13.0,15.0,2.0,14.333333333333334,0.8888888888888887,15.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,30.7333333333,0.8266666666999996,31.284444444433333,0.3674074074222216,31.56,0.0,0.0,0.0,0.0,0.0,194.0,175.33333333333334,12.444444444444448,395,2.4335765241493457
1735,1735,0.0,Ho1 Si1,14.0,67.0,14.0,78.0,45.0,55.5,22.5,33.0,136.84482,96.50791,68.42241,1687.0,1747.0,60.0,1717.0,30.0,1687.0,3.0,11.0,8.5,5.5,3.0,1.5,111.0,192.0,81.0,151.5,40.5,111.0,1.23,1.9,1.565,0.3349999999999999,1.23,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.5,4.0,13.0,9.0,8.5,4.5,4.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,1.5,3.0,1.0,3.5,0.5,3.0,20.44,10.293333333299998,25.58666666665,5.146666666649999,20.44,0.773,0.3865,0.0,0.0,0.0,227.0,210.5,16.5,170,2.063139814813195
1736,1736,0.0,Ho1 Si1 Ru2 C1,6.0,67.0,44.0,78.0,45.0,60.0,14.0,56.0,152.91962,81.43330399999999,49.1081632,1687.0,3823.0,2136.0,2494.2,621.76,2607.0,3.0,11.0,9.4,3.68,4.0,1.36,76.0,192.0,116.0,134.2,32.56,146.0,1.23,2.55,2.016,0.3608,2.2,1.0,1.6,0.8,0.96,0.0,0.0,7.0,7.0,2.8,3.3600000000000003,7.0,11.0,2.2,4.0,13.0,9.0,7.4,2.72,8.0,1.0,0.4,4.0,4.0,1.6,1.92,0.0,3.0,1.2,3.0,0.6,3.0,1.0,3.8,0.3200000000000001,4.0,5.64,25.0933333333,16.76666666666,7.055999999991999,13.51,4.496,1.0538,0.0,0.0,0.0,227.0,200.6,10.559999999999995,15,4.613207973055683
1737,1737,0.0,Ho1 Th3,67.0,90.0,90.0,33.0,17.0,20.25,6.375,16.0,67.10774,215.261125,25.16540250000001,1747.0,2023.0,276.0,1954.0,103.5,2023.0,3.0,0.0,3.0,0.0,1.0,0.375,192.0,206.0,14.0,202.5,5.25,206.0,1.23,1.3,1.2825000000000002,0.0262499999999999,1.3,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,11.0,2.75,4.0,13.0,9.0,6.25,3.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,0.75,3.0,5.0,6.75,1.875,8.0,30.7333333333,1.6366666666999985,31.960833333324995,0.6137500000125007,32.37,0.0,0.0,0.0,0.0,0.0,225.0,217.25,11.625,452,3.6425151547212336
1738,1738,0.0,Ho1 Ti1 Ge1,22.0,67.0,22.0,79.0,46.0,51.66666666666666,18.22222222222222,33.0,117.06332,95.14577333333334,46.52303111111112,1211.4,1941.0,729.5999999999999,1633.1333333333332,281.1555555555556,1211.4,3.0,11.0,7.0,4.666666666666667,2.0,0.888888888888889,120.0,192.0,72.0,157.33333333333334,24.88888888888889,120.0,1.23,2.01,1.593333333333333,0.2777777777777776,1.23,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,4.0,4.0,0.0,11.0,3.6666666666666665,4.0,14.0,10.0,10.333333333333334,4.222222222222222,4.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,8.0,2.6666666666666665,3.0,1.0,3.0,5.0,5.0,2.0,3.0,16.69,14.043333333299998,23.4761111111,4.838148148133333,16.69,0.383,0.1276666666666666,0.0,2.25333333333e-05,7.5111111111e-06,225.0,204.3333333333333,13.77777777777778,129,4.04411117169618
1739,1739,0.0,Ho1 Ti1 O3,8.0,67.0,8.0,87.0,54.0,67.4,23.52,87.0,148.93092,52.159104,45.1084864,54.8,1941.0,1886.2,770.48,858.816,54.8,3.0,13.0,11.0,6.0,4.0,1.44,66.0,192.0,126.0,110.0,52.8,66.0,1.23,3.44,2.618,0.9864,3.44,2.0,2.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,11.0,2.2,4.0,13.0,9.0,7.0,2.4,6.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,8.0,1.6,3.0,0.6,2.0,6.0,3.4,1.84,2.0,9.105,21.6283333333,14.947666666660002,7.011199999992,9.105,0.0,0.0,0.0,2.25333333333e-05,4.50666666666e-06,194.0,84.8,87.35999999999999,394,2.775227628516603
1740,1740,0.0,Ho1 Ti1 Si1,14.0,67.0,14.0,78.0,45.0,51.333333333333336,17.77777777777778,33.0,136.84482,80.29427333333332,56.42403111111111,1687.0,1941.0,254.0,1791.6666666666667,99.5555555555556,1687.0,3.0,11.0,7.0,4.666666666666667,3.0,1.111111111111111,111.0,192.0,81.0,154.33333333333334,28.88888888888889,111.0,1.23,1.9,1.5566666666666666,0.2288888888888888,1.23,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,11.0,3.6666666666666665,4.0,13.0,9.0,7.0,4.0,4.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,8.0,2.6666666666666665,3.0,1.0,3.0,5.0,5.0,2.0,3.0,16.69,14.043333333299998,22.621111111100003,5.408148148133333,16.69,0.773,0.2576666666666666,0.0,2.25333333333e-05,7.5111111111e-06,227.0,205.0,14.666666666666666,170,2.0631398148131956
1741,1741,0.0,Ho1 Tl1 Pd1,46.0,81.0,46.0,76.0,43.0,57.0,16.0,33.0,97.9633,158.57787333333334,34.771915555555545,577.0,1828.05,1251.05,1384.0166666666669,538.0111111111111,577.0,3.0,10.0,8.666666666666666,3.777777777777778,1.0,0.4444444444444443,139.0,192.0,53.0,158.66666666666666,22.22222222222221,139.0,1.23,2.2,1.6833333333333336,0.3444444444444445,1.23,0.0,1.3333333333333333,0.3333333333333333,0.4444444444444444,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,14.0,8.333333333333334,10.0,27.0,17.0,16.666666666666668,6.888888888888889,10.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,0.0,3.0,1.0,0.0,5.0,2.6666666666666665,1.777777777777778,0.0,14.41,16.3233333333,24.017777777766668,6.4051851851777775,14.41,0.0,0.0,0.0,0.0,0.0,225.0,204.3333333333333,13.77777777777778,401,3.5463545100670397
