,n,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,label,distance
345,35.4192857142861,Mg1 Al2 Se4,12.0,34.0,34.0,89.0,81.42857142857143,8.653061224489795,89.0,56.30115388571428,25.895824130612244,494.0,439.47,680.8485714285715,494.0,13.142857142857142,3.26530612244898,0.4897959183673469,120.0,141.0,123.28571428571428,5.061224489795923,120.0,1.31,2.55,2.1042857142857145,0.5093877551020406,2.55,2.0,2.0,0.0,4.0,2.571428571428572,1.6326530612244898,4.0,0.0,10.0,5.714285714285714,4.8979591836734695,0.0,2.0,16.0,10.285714285714286,6.530612244897959,16.0,0.0,0.0,0.0,5.0,5.0,2.571428571428572,1.3877551020408163,2.0,0.0,0.0,2.571428571428572,1.3877551020408163,2.0,16.48,25.92,22.79,3.605714285714287,25.92,0.4565714285714286,0.3913469387755102,0.799,14.0,225.0,211.0,100.0,98.28571428571428,14.0,2,7.416104836012347
346,74.42458333333323,Tc4 S8,16.0,43.0,16.0,88.0,76.33333333333333,15.555555555555555,88.0,54.04333333333333,29.30444444444444,388.36,2041.64,1068.9066666666668,388.36,13.0,4.0,0.8888888888888888,105.0,147.0,119.0,18.666666666666668,105.0,1.9,2.58,2.353333333333333,0.3022222222222222,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,1.6666666666666667,2.222222222222222,0.0,6.0,7.0,6.333333333333333,0.4444444444444443,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,5.0,2.0,3.0,1.3333333333333333,2.0,14.285,25.786875,21.952916666666667,5.111944444444443,25.786875,1.468,0.9786666666666668,2.202,70.0,194.0,124.0,111.33333333333331,55.11111111111111,70.0,2,4.173611583250429
347,86.27500000000055,V1 S2,16.0,23.0,16.0,88.0,74.0,18.666666666666668,88.0,38.35716666666666,8.389555555555555,388.36,1794.64,986.5733333333334,388.36,12.333333333333334,4.888888888888888,0.4444444444444445,105.0,153.0,121.0,21.33333333333333,105.0,1.63,2.58,2.263333333333333,0.4222222222222223,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,1.0,1.3333333333333333,0.0,5.0,6.0,5.666666666666667,0.4444444444444443,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,7.0,2.0,3.6666666666666665,2.222222222222222,2.0,13.01,25.786875,21.527916666666663,5.67861111111111,25.786875,1.468,0.9786666666666668,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,4.803024007765506
348,100.85234374999996,Tl8 Sn2 S6,16.0,81.0,81.0,88.0,81.0,5.25,76.0,129.054775,75.328525,388.36,188.64,497.27,577.0,14.25,1.3125,1.3125,105.0,145.0,129.25,18.1875,145.0,1.62,2.58,2.0225,0.4181249999999999,1.62,2.0,2.0,1.0,3.0,2.25,1.3125,1.0,0.0,10.0,6.25,4.6875,14.0,6.0,27.0,17.5,9.5,27.0,0.0,0.0,2.0,5.0,3.0,3.75,1.3125,5.0,0.0,2.0,3.75,1.3125,5.0,25.786875,33.285,27.285703125,1.499824218750001,26.91,0.82575,1.0321875,0.0,70.0,194.0,124.0,140.875,53.15625,194.0,3,9.35985638775183
349,58.41412500000054,Hf2 Se6,34.0,72.0,34.0,89.0,78.0,16.5,89.0,103.8425,37.32375,494.0,2012.0,997.0,494.0,13.0,4.5,0.75,120.0,175.0,133.75,20.625,120.0,1.3,2.55,2.2375,0.4687499999999999,2.55,2.0,2.0,0.0,4.0,3.0,1.5,4.0,2.0,10.0,8.0,3.0,14.0,16.0,18.0,16.5,0.75,16.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,8.0,2.0,3.5,2.25,2.0,22.2,25.92,24.99,1.3950000000000005,25.92,0.5992500000000001,0.299625,0.799,14.0,194.0,180.0,59.0,67.5,14.0,0,4.826617971581162
350,71.33599999999961,B1 N1,5.0,7.0,5.0,82.0,77.0,5.0,72.0,12.40885,1.5978500000000002,63.05,2284.95,1205.525,63.05,14.0,1.0,0.0,71.0,84.0,77.5,6.5,71.0,2.04,3.04,2.54,0.5,2.04,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,3.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,7.1725,14.76875,10.970625,3.798125,7.1725,3.9805,2.4565,1.524,166.0,194.0,28.0,180.0,14.0,166.0,2,10.534137529463393
351,86.83066666666583,Hf1 S2,16.0,72.0,16.0,88.0,73.66666666666667,19.11111111111111,88.0,80.87333333333333,65.07777777777778,388.36,2117.64,1094.24,388.36,12.0,5.333333333333333,1.3333333333333333,105.0,175.0,128.33333333333334,31.111111111111114,105.0,1.3,2.58,2.1533333333333333,0.5688888888888889,2.58,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,0.6666666666666666,0.888888888888889,14.0,6.0,18.0,10.0,5.333333333333333,6.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,8.0,2.0,4.0,2.6666666666666665,2.0,22.2,25.786875,24.59125,1.5941666666666665,25.786875,1.468,0.9786666666666668,2.202,70.0,194.0,124.0,111.33333333333331,55.11111111111111,70.0,2,6.5869369273682405
352,92.048666666666,Hf1 Se2,34.0,72.0,34.0,89.0,74.33333333333333,19.55555555555556,89.0,112.13666666666666,44.23555555555556,494.0,2012.0,1164.6666666666667,494.0,12.0,5.333333333333333,0.888888888888889,120.0,175.0,138.33333333333334,24.444444444444446,120.0,1.3,2.55,2.1333333333333333,0.5555555555555555,2.55,2.0,2.0,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,2.0,10.0,7.333333333333333,3.555555555555556,14.0,16.0,18.0,16.666666666666668,0.8888888888888893,16.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,8.0,2.0,4.0,2.6666666666666665,2.0,22.2,25.92,24.680000000000003,1.6533333333333335,25.92,0.5326666666666667,0.3551111111111111,0.799,14.0,194.0,180.0,74.0,80.0,14.0,0,5.1838260941152665
353,57.08485000000008,Ga2 S2,16.0,31.0,16.0,88.0,81.0,7.0,74.0,50.894,18.829,302.91,85.44999999999999,345.635,302.91,14.5,1.5,0.5,105.0,122.0,113.5,8.5,105.0,1.81,2.58,2.1950000000000003,0.385,1.81,2.0,2.0,1.0,3.0,2.5,1.5,1.0,0.0,10.0,5.0,5.0,0.0,6.0,13.0,9.5,3.5,6.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,2.0,3.5,1.5,2.0,18.8575,25.786875,22.3221875,3.4646874999999984,18.8575,1.101,1.101,0.0,64.0,70.0,6.0,67.0,3.0,64.0,3,6.671245738505022
354,55.48950000000019,Zr2 S6,16.0,40.0,16.0,88.0,77.0,16.5,88.0,46.85475,22.184625,388.36,1739.64,823.27,388.36,13.0,4.5,0.75,105.0,175.0,122.5,26.25,105.0,1.33,2.58,2.2675,0.46875,2.58,2.0,2.0,0.0,4.0,3.0,1.5,4.0,0.0,2.0,0.5,0.75,0.0,4.0,6.0,5.5,0.75,6.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,8.0,2.0,3.5,2.25,2.0,23.195,25.786875,25.13890625,0.9719531249999998,25.786875,1.6515,0.82575,2.202,70.0,194.0,124.0,101.0,46.5,70.0,2,5.117315327679314
355,8.219500000000046,Dy2 B2 C2,5.0,66.0,5.0,77.0,60.0,19.33333333333333,31.0,61.773900000000005,67.15073333333335,1685.0,2138.0,2618.6666666666665,1685.0,10.0,4.666666666666667,1.777777777777778,76.0,192.0,117.33333333333331,49.77777777777777,76.0,1.22,2.55,1.9366666666666663,0.4777777777777778,1.22,2.0,2.0,0.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,10.0,3.0,12.0,6.333333333333333,3.777777777777777,3.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,4.0,4.333333333333333,0.4444444444444443,4.0,5.64,31.24,14.684166666666668,11.03722222222222,5.64,2.006666666666667,1.6595555555555557,0.0,166.0,194.0,28.0,184.66666666666663,12.444444444444448,166.0,1,12.845227076800002
356,96.62900000000008,Nb1 S2,16.0,41.0,16.0,88.0,74.33333333333333,18.222222222222225,88.0,52.34546,27.040613333333336,388.36,2361.64,1175.5733333333335,388.36,12.333333333333334,4.888888888888888,0.8888888888888888,105.0,164.0,124.66666666666669,26.222222222222225,105.0,1.6,2.58,2.2533333333333334,0.4355555555555555,2.58,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,1.3333333333333333,1.777777777777778,0.0,5.0,6.0,5.666666666666667,0.4444444444444443,6.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,6.0,2.0,3.6666666666666665,2.222222222222222,2.0,18.18,25.786875,23.25125,3.380833333333333,25.786875,1.468,0.9786666666666668,2.202,70.0,229.0,159.0,123.0,70.66666666666667,70.0,2,5.458195893460339
357,82.33586666666693,Sn1 S2,16.0,50.0,16.0,88.0,85.33333333333333,3.555555555555557,88.0,60.94666666666666,38.50888888888888,388.36,116.71999999999996,427.26666666666665,388.36,15.333333333333334,0.8888888888888887,0.8888888888888888,105.0,139.0,116.33333333333331,15.111111111111107,105.0,1.96,2.58,2.373333333333333,0.2755555555555555,2.58,2.0,2.0,2.0,2.0,3.333333333333333,0.8888888888888888,4.0,0.0,10.0,3.333333333333333,4.444444444444444,0.0,6.0,14.0,8.666666666666666,3.555555555555556,6.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,2.0,2.6666666666666665,0.8888888888888888,2.0,25.786875,33.285,28.286249999999995,3.3324999999999982,25.786875,1.468,0.9786666666666668,2.202,70.0,141.0,71.0,93.66666666666669,31.55555555555556,70.0,3,4.436343993659484
358,70.1007916666665,Si4 P8,14.0,15.0,15.0,83.0,81.33333333333333,2.222222222222224,83.0,30.011008,1.2836720000000004,317.3,1369.7,773.8666666666667,317.3,14.666666666666666,0.4444444444444446,0.0,107.0,111.0,108.33333333333331,1.777777777777776,107.0,1.9,2.19,2.0933333333333333,0.1288888888888889,2.19,2.0,2.0,2.0,1.0,2.6666666666666665,0.4444444444444445,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.666666666666667,0.4444444444444443,5.0,0.0,0.0,3.0,4.0,1.0,3.333333333333333,0.4444444444444445,3.0,0.0,3.0,3.333333333333333,0.4444444444444445,3.0,20.44,22.5702380952,21.86015873013333,0.9467724867555548,22.5702380952,1.341,0.3786666666666667,1.625,2.0,227.0,225.0,77.0,100.0,2.0,2,8.879043431415846
359,111.62375000000011,P4,15.0,15.0,15.0,83.0,83.0,0.0,83.0,30.973762,0.0,317.3,0.0,317.3,317.3,15.0,0.0,0.0,107.0,107.0,107.0,0.0,107.0,2.19,2.19,2.19,0.0,2.19,2.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,22.5702380952,22.5702380952,22.5702380952,0.0,22.5702380952,1.625,0.0,1.625,2.0,2.0,0.0,2.0,0.0,2.0,3,9.865701454531404
360,86.84158333333336,Mo2 Te4,42.0,52.0,52.0,90.0,76.66666666666667,17.777777777777775,90.0,117.05333333333331,14.062222222222225,722.66,2173.34,1447.1066666666666,722.66,12.666666666666666,4.444444444444445,0.0,138.0,154.0,143.33333333333334,7.111111111111114,138.0,2.1,2.16,2.12,0.0266666666666666,2.1,1.0,1.6666666666666667,0.0,4.0,2.6666666666666665,1.777777777777778,4.0,5.0,10.0,8.333333333333334,2.222222222222222,0.0,6.0,16.0,12.666666666666666,4.444444444444445,16.0,1.0,0.3333333333333333,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,5.0,2.0,3.333333333333333,1.777777777777778,2.0,15.69,34.7633333333,28.40555555553333,8.477037037022221,34.7633333333,0.3093333333333333,0.2062222222222222,0.464,152.0,229.0,77.0,177.66666666666666,34.22222222222222,152.0,0,5.52728044466127
361,88.80982350000001,Au2 I2,53.0,79.0,53.0,96.0,81.0,15.0,66.0,161.9355195,35.031049499999995,386.85,950.48,862.0899999999999,386.85,14.0,3.0,0.5,136.0,139.0,137.5,1.5,136.0,2.54,2.66,2.6,0.06,2.54,1.0,1.5,0.0,5.0,2.5,2.5,0.0,10.0,10.0,10.0,0.0,14.0,17.0,25.0,21.0,4.0,17.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,16.7,43.015,29.8575,13.1575,16.7,0.531,0.531,0.0,64.0,225.0,161.0,144.5,80.5,64.0,0,8.054906702062071
362,74.28426666666654,Fe1 Br2,26.0,35.0,35.0,95.0,81.66666666666667,17.777777777777775,95.0,71.88433333333333,10.692888888888888,265.8,1545.2,780.8666666666667,265.8,14.0,4.0,0.0,120.0,132.0,124.0,5.333333333333333,120.0,1.83,2.96,2.583333333333333,0.5022222222222221,2.96,2.0,2.0,0.0,5.0,3.333333333333333,2.222222222222222,5.0,6.0,10.0,8.666666666666666,1.777777777777778,0.0,8.0,17.0,14.0,4.0,17.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,4.0,1.0,2.0,1.3333333333333333,1.0,10.73,29.48,23.23,8.333333333333334,29.48,0.9713333333333334,0.6475555555555556,1.457,64.0,229.0,165.0,119.0,73.33333333333333,64.0,0,4.662041205494734
363,124.7999666666667,Na2 Zn2 P2,11.0,30.0,11.0,83.0,51.333333333333336,32.888888888888886,2.0,39.78117709333333,17.065881937777775,317.3,375.38,460.2833333333333,317.3,9.333333333333334,5.5555555555555545,0.4444444444444445,107.0,166.0,131.66666666666666,22.88888888888889,107.0,0.93,2.19,1.59,0.4399999999999999,0.93,1.0,1.6666666666666667,0.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,3.333333333333333,4.444444444444445,0.0,1.0,12.0,6.0,4.0,1.0,1.0,0.3333333333333333,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,1.111111111111111,0.0,13.96,29.2433333333,21.9245238095,5.3096825396666665,13.96,0.5416666666666666,0.7222222222222223,0.0,2.0,229.0,227.0,141.66666666666666,93.11111111111111,2.0,1,7.669118606194923
364,585.9625475,Hg2 F2,9.0,80.0,9.0,93.0,82.0,11.0,71.0,109.7942016,90.7957984,53.5,180.82,143.91,53.5,14.5,2.5,2.0,57.0,132.0,94.5,37.5,57.0,2.0,3.98,2.99,0.99,2.0,2.0,2.0,0.0,5.0,2.5,2.5,0.0,0.0,10.0,5.0,5.0,14.0,7.0,26.0,16.5,9.5,7.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,9.7075,25.2375862069,17.47254310345,7.765043103450001,9.7075,0.985,0.985,0.0,15.0,166.0,151.0,90.5,75.5,15.0,2,9.812074929766691
365,65.07816666666687,Er2 S2 Cl2,16.0,68.0,16.0,94.0,72.33333333333333,24.88888888888889,35.0,78.259,59.333333333333336,171.6,1598.4,776.6533333333333,171.6,12.0,6.0,1.3333333333333333,102.0,189.0,132.0,38.0,102.0,1.24,3.16,2.3266666666666667,0.7244444444444446,1.24,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,14.0,9.0,3.333333333333333,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.6666666666666667,0.4444444444444444,1.0,24.4975,30.585,26.95645833333333,2.41902777777778,24.4975,1.5650000000000002,1.0433333333333332,0.0,64.0,194.0,130.0,109.33333333333331,56.44444444444444,64.0,1,5.432055070046093
366,94.14066666666665,Rb2 Li2 S2,3.0,37.0,3.0,88.0,31.0,38.0,1.0,41.49126666666667,29.31768888888889,312.46,141.23000000000002,384.8366666666666,312.46,6.0,6.666666666666667,1.1111111111111112,105.0,220.0,151.0,46.0,105.0,0.82,2.58,1.46,0.7466666666666667,0.82,1.0,1.3333333333333333,0.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.6666666666666665,2.222222222222222,1.0,1.0,0.6666666666666666,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,1.0,1.3333333333333333,0.4444444444444444,1.0,16.5933333333,90.7225,44.367569444433336,30.903287037044446,16.5933333333,0.734,0.9786666666666668,0.0,70.0,229.0,159.0,176.0,70.66666666666667,70.0,1,10.426925563144946
367,98.0175714285716,Al2 Te5,13.0,52.0,52.0,90.0,85.14285714285714,6.938775510204083,90.0,98.85186817142858,41.06875975510203,722.66,210.8100000000001,782.8914285714285,722.66,15.142857142857142,1.2244897959183676,0.8163265306122448,121.0,138.0,133.14285714285714,6.938775510204083,138.0,1.61,2.1,1.96,0.1999999999999999,2.1,2.0,2.0,1.0,3.0,3.142857142857143,1.2244897959183676,4.0,0.0,10.0,7.142857142857143,4.081632653061225,0.0,3.0,16.0,12.285714285714286,5.306122448979592,16.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,1.2244897959183676,2.0,0.0,2.0,2.857142857142857,1.2244897959183676,2.0,16.48,34.7633333333,29.5395238095,7.462585033999998,34.7633333333,0.3314285714285714,0.1893877551020408,0.464,152.0,225.0,73.0,172.85714285714286,29.79591836734694,152.0,3,6.160647493546099
368,250.7536749999999,In2 S2,16.0,49.0,16.0,88.0,81.5,6.5,75.0,73.44149999999999,41.3765,388.36,41.38999999999999,409.055,388.36,14.5,1.5,1.0,105.0,142.0,123.5,18.5,105.0,1.78,2.58,2.18,0.4,1.78,2.0,2.0,1.0,3.0,2.5,1.5,1.0,0.0,10.0,5.0,5.0,0.0,6.0,13.0,9.5,3.5,6.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,2.0,3.5,1.5,2.0,24.26,25.786875,25.0234375,0.7634374999999984,24.26,1.101,1.101,0.0,70.0,139.0,69.0,104.5,34.5,70.0,3,5.947137484355571
369,69.31274999999992,Sc2 Cl6,17.0,21.0,17.0,94.0,73.25,31.125,94.0,37.828728,3.5635919999999963,171.6,1642.4,582.2,171.6,13.5,5.25,0.375,102.0,170.0,119.0,25.5,102.0,1.36,3.16,2.71,0.675,3.16,2.0,2.0,0.0,5.0,3.75,1.875,5.0,0.0,1.0,0.25,0.375,0.0,3.0,7.0,6.0,1.5,7.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,9.0,1.0,3.0,3.0,1.0,22.235,24.4975,23.931875,0.8484375000000002,24.4975,1.86975,0.934875,2.493,64.0,194.0,130.0,96.5,48.75,64.0,2,6.2536405752311275
370,41.27266666666696,Ti2 Br2 N2,7.0,35.0,7.0,95.0,73.33333333333333,20.222222222222225,43.0,47.25923333333333,22.16835555555556,63.05,1877.95,756.6166666666668,63.05,12.0,5.333333333333333,0.8888888888888888,71.0,160.0,117.0,30.666666666666668,71.0,1.54,3.04,2.513333333333333,0.648888888888889,1.54,2.0,2.0,0.0,5.0,2.6666666666666665,1.777777777777778,0.0,0.0,10.0,4.0,4.0,0.0,4.0,17.0,8.666666666666666,5.5555555555555545,4.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,8.0,1.0,4.0,2.6666666666666665,1.0,14.76875,29.48,20.312916666666663,6.1113888888888885,14.76875,2.631333333333333,2.537111111111112,0.0,64.0,194.0,130.0,150.66666666666666,57.77777777777778,64.0,1,5.295935248213726
371,47.729799999999045,U1 O2 F2,8.0,92.0,8.0,93.0,76.0,22.4,87.0,61.60490328000001,70.569602688,53.5,1354.5,324.92,53.5,13.8,4.319999999999999,1.6,57.0,196.0,88.4,43.040000000000006,57.0,1.38,3.98,3.244,0.7456000000000002,3.44,2.0,2.0,0.0,5.0,3.6,1.44,4.0,0.0,1.0,0.2,0.32,3.0,6.0,7.0,6.4,0.4800000000000001,6.0,0.0,0.0,0.0,2.0,2.0,1.2,0.6399999999999999,1.0,9.0,1.0,5.2,5.92,1.0,9.105,20.025,11.53,3.397999999999999,9.105,0.788,0.9456,0.0,12.0,63.0,51.0,23.4,15.839999999999998,12.0,2,9.229892101919093
372,57.285714285714384,Sb2 Sn1 Te4,50.0,52.0,52.0,90.0,87.14285714285714,3.26530612244898,90.0,124.66142857142856,3.358367346938772,505.08,398.7,743.3257142857143,722.66,15.428571428571429,0.6530612244897959,0.0,138.0,139.0,138.42857142857142,0.4897959183673452,138.0,1.96,2.1,2.065714285714286,0.0391836734693878,2.1,2.0,2.0,2.0,2.0,3.4285714285714284,0.6530612244897959,4.0,10.0,10.0,10.0,0.0,0.0,14.0,16.0,15.428571428571429,0.6530612244897959,16.0,0.0,0.0,2.0,4.0,2.0,2.571428571428572,0.6530612244897959,2.0,0.0,2.0,2.571428571428572,0.6530612244897959,2.0,31.56,34.7633333333,33.63690476188571,1.2873469387591834,34.7633333333,0.2651428571428572,0.227265306122449,0.464,141.0,166.0,25.0,154.42857142857142,6.612244897959179,152.0,3,5.874750215653436
373,221.3538000000001,Bi4 O6,8.0,83.0,8.0,87.0,86.6,0.4800000000000011,87.0,93.1918,92.63088,54.8,489.6,250.64,54.8,15.6,0.4800000000000001,1.9200000000000004,66.0,148.0,98.8,39.36,66.0,2.02,3.44,2.872,0.6816,3.44,2.0,2.0,3.0,1.0,3.6,0.48,4.0,0.0,10.0,4.0,4.8,14.0,6.0,29.0,15.2,11.04,6.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,2.0,2.4,0.48,2.0,9.105,32.95,18.643,11.445600000000002,9.105,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0,3,9.941615868748086
374,96.31970000000013,P2 I4,15.0,53.0,53.0,96.0,91.66666666666669,5.777777777777776,96.0,94.92756733333334,42.63587022222222,317.3,69.55000000000001,363.6666666666667,386.85,16.333333333333332,0.8888888888888893,0.888888888888889,107.0,139.0,128.33333333333334,14.22222222222222,139.0,2.19,2.66,2.5033333333333334,0.2088888888888889,2.66,2.0,2.0,3.0,2.0,4.333333333333333,0.888888888888889,5.0,0.0,10.0,6.666666666666667,4.444444444444444,0.0,5.0,17.0,13.0,5.333333333333333,17.0,0.0,0.0,1.0,3.0,2.0,1.6666666666666667,0.888888888888889,1.0,0.0,1.0,1.6666666666666667,0.888888888888889,1.0,22.5702380952,43.015,36.20007936506666,9.08656084657778,43.015,1.2496666666666667,0.2502222222222222,1.062,2.0,64.0,62.0,43.333333333333336,27.55555555555556,64.0,3,5.442333378419582
375,39.03999999999997,V2 Cl2 O2,8.0,23.0,8.0,94.0,75.66666666666667,19.77777777777777,46.0,34.1313,12.087933333333334,54.8,2128.2,803.1333333333333,54.8,12.666666666666666,5.111111111111112,0.6666666666666666,66.0,153.0,107.0,30.666666666666668,66.0,1.63,3.44,2.7433333333333336,0.7422222222222222,1.63,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,3.0,1.0,1.3333333333333333,0.0,5.0,7.0,6.0,0.6666666666666666,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,7.0,1.0,3.333333333333333,2.4444444444444446,1.0,9.105,24.4975,15.5375,5.973333333333333,9.105,0.831,1.108,0.0,12.0,229.0,217.0,101.66666666666669,84.8888888888889,12.0,2,5.88274974343504
376,81.28793749999997,Ir4 Br12,35.0,77.0,35.0,95.0,86.25,13.125,95.0,107.98225,42.117375,265.8,2473.2,884.1,265.8,15.0,3.0,0.75,120.0,141.0,125.25,7.875,120.0,2.2,2.96,2.77,0.2850000000000001,2.96,2.0,2.0,0.0,5.0,3.75,1.875,5.0,7.0,10.0,9.25,1.125,14.0,17.0,23.0,18.5,2.25,17.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,3.0,1.0,1.5,0.75,1.0,14.21,29.48,25.6625,5.726249999999999,29.48,1.09275,0.546375,1.457,64.0,225.0,161.0,104.25,60.375,64.0,0,5.46727852153686
377,80.67312500000013,Rh4 Br12,35.0,45.0,35.0,95.0,86.0,13.5,95.0,85.654375,8.625562500000004,265.8,1971.2,758.6,265.8,15.0,3.0,0.375,120.0,142.0,125.5,8.25,120.0,2.28,2.96,2.79,0.2550000000000002,2.96,1.0,1.75,0.0,5.0,3.75,1.875,5.0,8.0,10.0,9.5,0.75,0.0,9.0,17.0,15.0,3.0,17.0,1.0,0.25,0.0,1.0,1.0,0.75,0.375,1.0,2.0,1.0,1.5,0.75,1.0,13.64,29.48,25.52,5.94,29.48,1.09275,0.546375,1.457,64.0,225.0,161.0,104.25,60.375,64.0,0,5.273154884203219
378,165.89932500000003,Au2 Se2,34.0,79.0,34.0,89.0,77.5,11.5,66.0,137.9632845,59.0032845,494.0,843.3299999999999,915.665,494.0,13.5,2.5,1.0,120.0,136.0,128.0,8.0,120.0,2.54,2.55,2.545,0.0049999999999998,2.54,1.0,1.5,0.0,4.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,14.0,16.0,25.0,20.5,4.5,16.0,1.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.5,0.5,1.0,16.7,25.92,21.31,4.610000000000001,16.7,0.3995,0.3995,0.0,14.0,225.0,211.0,119.5,105.5,14.0,0,8.206493311242106
